PlayDate,AP,N01,N02,N03,N04,N05,N06,N07,N08,N09,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20
2023-03-07,A,11,16,26,27,30,34,36,40,41,42,43,47,51,53,58,59,60,65,66,68
2023-03-07,P,4,5,8,12,13,17,18,20,27,37,45,51,52,54,55,56,62,64,68,69
2023-03-08,A,1,3,5,7,10,15,16,19,20,21,23,25,26,35,42,47,50,54,56,65
2023-03-08,P,4,5,7,16,18,23,24,30,34,36,39,41,45,46,47,52,54,58,67,70
2023-03-09,A,1,4,5,9,20,25,39,41,43,45,47,48,52,53,55,58,65,66,68,69
2023-03-09,P,3,4,7,9,14,15,17,18,26,31,35,39,43,48,54,55,57,61,64,68
2023-03-10,A,12,14,15,16,18,19,24,26,45,46,52,53,56,57,60,61,63,68,69,70
2023-03-10,P,7,8,10,12,13,16,22,31,32,34,42,43,46,50,51,54,62,63,68,70
2023-03-11,P,6,8,11,16,21,28,32,33,34,39,42,47,56,58,59,63,64,66,68,70
2023-03-11,A,5,7,10,12,16,19,22,27,28,29,34,35,37,51,55,57,60,63,64,70
2023-03-12,A,3,4,20,26,28,29,35,36,39,40,47,50,51,56,57,59,63,64,68,70
2023-03-12,P,6,8,12,15,16,17,18,19,20,23,36,37,42,48,52,56,57,59,60,69
2023-03-13,A,5,6,7,10,12,16,17,34,35,37,40,41,46,54,59,61,62,63,66,67
2023-03-13,P,3,13,20,22,27,31,34,36,37,38,39,41,45,47,48,49,56,57,63,69
2023-03-14,P,2,4,6,17,18,23,38,39,41,42,50,53,54,56,58,61,63,64,67,69
2023-03-14,A,3,4,9,20,25,35,38,42,44,47,54,55,57,58,62,63,64,67,68,69
2023-03-15,P,1,4,12,14,17,21,27,30,31,37,43,46,52,53,56,61,64,65,66,70
2023-03-15,A,1,5,7,8,9,12,14,19,20,24,27,30,32,35,36,38,39,48,55,63
2023-03-16,A,2,6,8,11,12,16,18,20,30,31,33,39,43,48,53,58,62,63,67,69
2023-03-16,P,2,4,6,7,18,19,22,27,29,30,33,34,38,39,42,47,51,54,65,69
2023-03-17,A,4,6,8,15,17,19,23,25,32,37,38,39,41,43,48,52,56,57,66,69
2023-03-17,P,1,6,7,9,13,15,16,25,31,34,39,41,46,48,50,51,52,53,61,69
2023-03-18,A,1,4,6,7,8,9,16,25,27,35,42,44,46,54,55,57,58,62,63,70
